,precool_deg,reset_deg,day,max_oat,shed_W_ft2,"Vintage, Climate"
185,0,6,8/15/06,64.94,0.067914951,"1980-2004, 3C"
186,0,6,8/16/06,66.92,0.07062885,"1980-2004, 3C"
187,0,6,8/17/06,69.08,0.114500218,"1980-2004, 3C"
188,0,6,8/18/06,73.94,0.172232391,"1980-2004, 3C"
189,0,6,8/21/06,68,0.069832545,"1980-2004, 3C"
190,0,6,8/22/06,69.08,0.099692231,"1980-2004, 3C"
191,0,6,8/23/06,71.96,0.126323768,"1980-2004, 3C"
192,0,6,8/24/06,71.06,0.175227009,"1980-2004, 3C"
193,0,6,8/25/06,66.92,0.104286502,"1980-2004, 3C"
194,0,6,8/28/06,69.98,0.089733311,"1980-2004, 3C"
195,0,6,8/29/06,64.94,0.048388636,"1980-2004, 3C"
196,0,6,8/30/06,78.98,0.140940712,"1980-2004, 3C"
197,0,6,8/31/06,82.04,0.208772606,"1980-2004, 3C"
198,2,4,6/1/06,82.04,0.156592151,"1980-2004, 3C"
199,2,4,6/2/06,89.06,0.287984585,"1980-2004, 3C"
200,2,4,6/5/06,84.92,0.179456898,"1980-2004, 3C"
201,2,4,6/6/06,78.98,0.166942218,"1980-2004, 3C"
202,2,4,6/7/06,64.94,0.060391059,"1980-2004, 3C"
203,2,4,6/8/06,71.06,0.105188855,"1980-2004, 3C"
204,2,4,6/9/06,69.08,0.087529005,"1980-2004, 3C"
205,2,4,6/12/06,66.92,0.021545306,"1980-2004, 3C"
206,2,4,6/13/06,62.96,0.030174768,"1980-2004, 3C"
207,2,4,6/14/06,64.94,0.039966223,"1980-2004, 3C"
208,2,4,6/15/06,62.06,0.037851738,"1980-2004, 3C"
209,2,4,6/16/06,57.02,0.041451058,"1980-2004, 3C"
210,2,4,6/19/06,73.04,0.022766577,"1980-2004, 3C"
211,2,4,6/20/06,60.98,0.032169907,"1980-2004, 3C"
212,2,4,6/21/06,60.98,0.036297918,"1980-2004, 3C"
213,2,4,6/22/06,69.98,0.072481516,"1980-2004, 3C"
214,2,4,6/23/06,71.06,0.083519286,"1980-2004, 3C"
215,2,4,6/26/06,60.08,0.012334595,"1980-2004, 3C"
216,2,4,6/27/06,68,0.07812109,"1980-2004, 3C"
217,2,4,6/28/06,75.02,0.123977651,"1980-2004, 3C"
218,2,4,6/29/06,84.02,0.244648695,"1980-2004, 3C"
219,2,4,6/30/06,91.04,0.343699353,"1980-2004, 3C"
220,2,4,7/3/06,62.06,0.021920767,"1980-2004, 3C"
221,2,4,7/4/06,68,0.09028874,"1980-2004, 3C"
222,2,4,7/5/06,62.96,0.045050977,"1980-2004, 3C"
223,2,4,7/6/06,69.08,0.105178985,"1980-2004, 3C"
224,2,4,7/7/06,66.02,0.083563183,"1980-2004, 3C"
225,2,4,7/10/06,69.08,0.062733343,"1980-2004, 3C"
226,2,4,7/11/06,68,0.123228329,"1980-2004, 3C"
227,2,4,7/12/06,80.06,0.202057369,"1980-2004, 3C"
228,2,4,7/13/06,69.98,0.10880241,"1980-2004, 3C"
229,2,4,7/14/06,73.04,0.181596777,"1980-2004, 3C"
230,2,4,7/17/06,68,0.08282147,"1980-2004, 3C"
231,2,4,7/18/06,62.06,0.035060021,"1980-2004, 3C"
232,2,4,7/19/06,64.04,0.043421188,"1980-2004, 3C"
233,2,4,7/20/06,66.02,0.077518605,"1980-2004, 3C"
234,2,4,7/21/06,64.04,0.052302118,"1980-2004, 3C"
235,2,4,7/24/06,69.98,0.071566785,"1980-2004, 3C"
236,2,4,7/25/06,73.04,0.124179185,"1980-2004, 3C"
237,2,4,7/26/06,73.04,0.145575311,"1980-2004, 3C"
238,2,4,7/27/06,71.96,0.136819523,"1980-2004, 3C"
239,2,4,7/28/06,64.04,0.060230633,"1980-2004, 3C"
240,2,4,7/31/06,68,0.064269158,"1980-2004, 3C"
241,2,4,8/1/06,68,0.105215854,"1980-2004, 3C"
242,2,4,8/2/06,84.92,0.268822419,"1980-2004, 3C"
243,2,4,8/3/06,80.96,0.278027629,"1980-2004, 3C"
244,2,4,8/4/06,73.94,0.187940553,"1980-2004, 3C"
245,2,4,8/7/06,69.08,0.083973985,"1980-2004, 3C"
246,2,4,8/8/06,77,0.169709355,"1980-2004, 3C"
247,2,4,8/9/06,84.02,0.261159344,"1980-2004, 3C"
248,2,4,8/10/06,75.02,0.244135805,"1980-2004, 3C"
249,2,4,8/11/06,75.02,0.22909311,"1980-2004, 3C"
250,2,4,8/14/06,64.94,0.062753606,"1980-2004, 3C"
251,2,4,8/15/06,64.94,0.067644982,"1980-2004, 3C"
252,2,4,8/16/06,66.92,0.070324385,"1980-2004, 3C"
253,2,4,8/17/06,69.08,0.112096101,"1980-2004, 3C"
254,2,4,8/18/06,73.94,0.171740567,"1980-2004, 3C"
255,2,4,8/21/06,68,0.069504354,"1980-2004, 3C"
256,2,4,8/22/06,69.08,0.099269693,"1980-2004, 3C"
257,2,4,8/23/06,71.96,0.12588455,"1980-2004, 3C"
258,2,4,8/24/06,71.06,0.174854799,"1980-2004, 3C"
259,2,4,8/25/06,66.92,0.103924058,"1980-2004, 3C"
260,2,4,8/28/06,69.98,0.088807524,"1980-2004, 3C"
261,2,4,8/29/06,64.94,0.04837047,"1980-2004, 3C"
262,2,4,8/30/06,78.98,0.144532095,"1980-2004, 3C"
263,2,4,8/31/06,82.04,0.211878138,"1980-2004, 3C"
264,2,5,6/1/06,82.04,0.156591917,"1980-2004, 3C"
265,2,5,6/2/06,89.06,0.296309593,"1980-2004, 3C"
266,2,5,6/5/06,84.92,0.182808302,"1980-2004, 3C"
267,2,5,6/6/06,78.98,0.166925474,"1980-2004, 3C"
268,2,5,6/7/06,64.94,0.060391031,"1980-2004, 3C"
269,2,5,6/8/06,71.06,0.105188752,"1980-2004, 3C"
270,2,5,6/9/06,69.08,0.087528987,"1980-2004, 3C"
271,2,5,6/12/06,66.92,0.021545305,"1980-2004, 3C"
272,2,5,6/13/06,62.96,0.030174768,"1980-2004, 3C"
273,2,5,6/14/06,64.94,0.039966223,"1980-2004, 3C"
274,2,5,6/15/06,62.06,0.037851738,"1980-2004, 3C"
275,2,5,6/16/06,57.02,0.041451057,"1980-2004, 3C"
276,2,5,6/19/06,73.04,0.022766577,"1980-2004, 3C"
277,2,5,6/20/06,60.98,0.032169907,"1980-2004, 3C"
278,2,5,6/21/06,60.98,0.036297918,"1980-2004, 3C"
279,2,5,6/22/06,69.98,0.072890569,"1980-2004, 3C"
280,2,5,6/23/06,71.06,0.083519171,"1980-2004, 3C"
281,2,5,6/26/06,60.08,0.012334579,"1980-2004, 3C"
282,2,5,6/27/06,68,0.079096419,"1980-2004, 3C"
283,2,5,6/28/06,75.02,0.1258368,"1980-2004, 3C"
284,2,5,6/29/06,84.02,0.245885432,"1980-2004, 3C"
285,2,5,6/30/06,91.04,0.355982239,"1980-2004, 3C"
286,2,5,7/3/06,62.06,0.021920761,"1980-2004, 3C"
287,2,5,7/4/06,68,0.090288547,"1980-2004, 3C"
288,2,5,7/5/06,62.96,0.045050971,"1980-2004, 3C"
289,2,5,7/6/06,69.08,0.105221812,"1980-2004, 3C"
290,2,5,7/7/06,66.02,0.083563174,"1980-2004, 3C"
291,2,5,7/10/06,69.08,0.063389577,"1980-2004, 3C"
292,2,5,7/11/06,68,0.123228138,"1980-2004, 3C"
293,2,5,7/12/06,80.06,0.204968214,"1980-2004, 3C"
294,2,5,7/13/06,69.98,0.109049021,"1980-2004, 3C"
295,2,5,7/14/06,73.04,0.186614392,"1980-2004, 3C"
296,2,5,7/17/06,68,0.082821279,"1980-2004, 3C"
297,2,5,7/18/06,62.06,0.035060028,"1980-2004, 3C"
298,2,5,7/19/06,64.04,0.043421182,"1980-2004, 3C"
299,2,5,7/20/06,66.02,0.077518591,"1980-2004, 3C"
300,2,5,7/21/06,64.04,0.052606102,"1980-2004, 3C"
301,2,5,7/24/06,69.98,0.071770078,"1980-2004, 3C"
302,2,5,7/25/06,73.04,0.126230321,"1980-2004, 3C"
303,2,5,7/26/06,73.04,0.14551324,"1980-2004, 3C"
304,2,5,7/27/06,71.96,0.136819267,"1980-2004, 3C"
305,2,5,7/28/06,64.04,0.060230619,"1980-2004, 3C"
306,2,5,7/31/06,68,0.064269155,"1980-2004, 3C"
307,2,5,8/1/06,68,0.105215853,"1980-2004, 3C"
308,2,5,8/2/06,84.92,0.275442356,"1980-2004, 3C"
309,2,5,8/3/06,80.96,0.28571225,"1980-2004, 3C"
310,2,5,8/4/06,73.94,0.190893711,"1980-2004, 3C"
311,2,5,8/7/06,69.08,0.083973733,"1980-2004, 3C"
312,2,5,8/8/06,77,0.169707881,"1980-2004, 3C"
313,2,5,8/9/06,84.02,0.265999743,"1980-2004, 3C"
314,2,5,8/10/06,75.02,0.249495051,"1980-2004, 3C"
315,2,5,8/11/06,75.02,0.237434335,"1980-2004, 3C"
316,2,5,8/14/06,64.94,0.062753464,"1980-2004, 3C"
317,2,5,8/15/06,64.94,0.067644851,"1980-2004, 3C"
318,2,5,8/16/06,66.92,0.070324334,"1980-2004, 3C"
319,2,5,8/17/06,69.08,0.113945497,"1980-2004, 3C"
320,2,5,8/18/06,73.94,0.17179669,"1980-2004, 3C"
321,2,5,8/21/06,68,0.069504322,"1980-2004, 3C"
322,2,5,8/22/06,69.08,0.099269681,"1980-2004, 3C"
323,2,5,8/23/06,71.96,0.125884544,"1980-2004, 3C"
324,2,5,8/24/06,71.06,0.174854797,"1980-2004, 3C"
325,2,5,8/25/06,66.92,0.103924056,"1980-2004, 3C"
