,precool_deg,reset_deg,max_oat,shed_W_ft2,"Vintage, Climate"
2137,0,5,68,0.369369693,"1980-2004, 3C"
2138,0,6,68,0.402230408,"1980-2004, 3C"
2139,2,4,68,0.348116587,"1980-2004, 3C"
2140,2,5,68,0.386239521,"1980-2004, 3C"
2141,2,6,68,0.415989257,"1980-2004, 3C"
2142,3,4,68,0.360981411,"1980-2004, 3C"
2143,3,5,68,0.395436901,"1980-2004, 3C"
2144,3,6,68,0.421185749,"1980-2004, 3C"
2145,4,4,68,0.370105673,"1980-2004, 3C"
2146,4,5,68,0.402144328,"1980-2004, 3C"
2147,4,6,68,0.424824625,"1980-2004, 3C"
2148,0,4,71.96,0.407912947,"1980-2004, 3C"
2149,0,5,71.96,0.491142479,"1980-2004, 3C"
2150,0,6,71.96,0.568776735,"1980-2004, 3C"
2151,2,4,71.96,0.455665833,"1980-2004, 3C"
2152,2,5,71.96,0.534961818,"1980-2004, 3C"
2153,2,6,71.96,0.601178505,"1980-2004, 3C"
2154,3,4,71.96,0.476794952,"1980-2004, 3C"
2155,3,5,71.96,0.551560129,"1980-2004, 3C"
2156,3,6,71.96,0.614722278,"1980-2004, 3C"
2157,4,4,71.96,0.491891448,"1980-2004, 3C"
2158,4,5,71.96,0.564581852,"1980-2004, 3C"
2159,4,6,71.96,0.623480757,"1980-2004, 3C"
2160,0,4,66.02,0.342133406,"1980-2004, 3C"
2161,0,5,66.02,0.397082535,"1980-2004, 3C"
2162,0,6,66.02,0.4364291,"1980-2004, 3C"
2163,2,4,66.02,0.37304509,"1980-2004, 3C"
2164,2,5,66.02,0.416779834,"1980-2004, 3C"
2165,2,6,66.02,0.449658176,"1980-2004, 3C"
2166,3,4,66.02,0.385358458,"1980-2004, 3C"
2167,3,5,66.02,0.42639544,"1980-2004, 3C"
2168,3,6,66.02,0.455562105,"1980-2004, 3C"
2169,4,4,66.02,0.394965368,"1980-2004, 3C"
2170,4,5,66.02,0.433642852,"1980-2004, 3C"
2171,4,6,66.02,0.459688766,"1980-2004, 3C"
2172,0,4,71.96,0.386170915,"1980-2004, 3C"
2173,0,5,71.96,0.463260264,"1980-2004, 3C"
2174,0,6,71.96,0.535232378,"1980-2004, 3C"
2175,2,4,71.96,0.43074914,"1980-2004, 3C"
2176,2,5,71.96,0.503324097,"1980-2004, 3C"
2177,2,6,71.96,0.565969674,"1980-2004, 3C"
2178,3,4,71.96,0.450466257,"1980-2004, 3C"
2179,3,5,71.96,0.521531851,"1980-2004, 3C"
2180,3,6,71.96,0.579524096,"1980-2004, 3C"
2181,4,4,71.96,0.464387794,"1980-2004, 3C"
2182,4,5,71.96,0.533745161,"1980-2004, 3C"
2183,4,6,71.96,0.588054316,"1980-2004, 3C"
2184,0,4,71.06,0.368294961,"1980-2004, 3C"
2185,0,5,71.06,0.440013138,"1980-2004, 3C"
2186,0,6,71.06,0.50398676,"1980-2004, 3C"
2187,2,4,71.06,0.409175872,"1980-2004, 3C"
2188,2,5,71.06,0.476205001,"1980-2004, 3C"
2189,2,6,71.06,0.526883117,"1980-2004, 3C"
2190,3,4,71.06,0.427889118,"1980-2004, 3C"
2191,3,5,71.06,0.491409464,"1980-2004, 3C"
2192,3,6,71.06,0.537447357,"1980-2004, 3C"
2193,4,4,71.06,0.442665736,"1980-2004, 3C"
2194,4,5,71.06,0.502945223,"1980-2004, 3C"
2195,4,6,71.06,0.54472534,"1980-2004, 3C"
2196,0,4,71.06,0.375315295,"1980-2004, 3C"
2197,0,5,71.06,0.449245295,"1980-2004, 3C"
2198,0,6,71.06,0.51373315,"1980-2004, 3C"
2199,2,4,71.06,0.417179454,"1980-2004, 3C"
2200,2,5,71.06,0.485974367,"1980-2004, 3C"
2201,2,6,71.06,0.539824582,"1980-2004, 3C"
2202,3,4,71.06,0.435658819,"1980-2004, 3C"
2203,3,5,71.06,0.500842696,"1980-2004, 3C"
2204,3,6,71.06,0.550042384,"1980-2004, 3C"
2205,4,4,71.06,0.449856267,"1980-2004, 3C"
2206,4,5,71.06,0.512301504,"1980-2004, 3C"
2207,4,6,71.06,0.557274046,"1980-2004, 3C"
2208,0,4,86,0.454907746,"1980-2004, 3C"
2209,0,5,86,0.558652767,"1980-2004, 3C"
2210,0,6,86,0.654424127,"1980-2004, 3C"
2211,2,4,86,0.516334799,"1980-2004, 3C"
2212,2,5,86,0.611420654,"1980-2004, 3C"
2213,2,6,86,0.704339712,"1980-2004, 3C"
2214,3,4,86,0.541682305,"1980-2004, 3C"
2215,3,5,86,0.635769874,"1980-2004, 3C"
2216,3,6,86,0.727031413,"1980-2004, 3C"
2217,4,4,86,0.559519096,"1980-2004, 3C"
2218,4,5,86,0.652704874,"1980-2004, 3C"
2219,4,6,86,0.741530281,"1980-2004, 3C"
2220,0,4,66.92,0.326944652,"1980-2004, 3C"
2221,0,5,66.92,0.377368074,"1980-2004, 3C"
2222,0,6,66.92,0.410196851,"1980-2004, 3C"
2223,2,4,66.92,0.356242526,"1980-2004, 3C"
2224,2,5,66.92,0.394908799,"1980-2004, 3C"
2225,2,6,66.92,0.422345925,"1980-2004, 3C"
2226,3,4,66.92,0.368343825,"1980-2004, 3C"
2227,3,5,66.92,0.403882939,"1980-2004, 3C"
2228,3,6,66.92,0.425934048,"1980-2004, 3C"
2229,4,4,66.92,0.377736305,"1980-2004, 3C"
2230,4,5,66.92,0.409456433,"1980-2004, 3C"
2231,4,6,66.92,0.429069367,"1980-2004, 3C"
2232,0,4,68,0.357941903,"1980-2004, 3C"
2233,0,5,68,0.421883572,"1980-2004, 3C"
2234,0,6,68,0.470861691,"1980-2004, 3C"
2235,2,4,68,0.395220041,"1980-2004, 3C"
2236,2,5,68,0.450097414,"1980-2004, 3C"
2237,2,6,68,0.488836544,"1980-2004, 3C"
2238,3,4,68,0.412651071,"1980-2004, 3C"
2239,3,5,68,0.462551743,"1980-2004, 3C"
2240,3,6,68,0.496322216,"1980-2004, 3C"
2241,4,4,68,0.425080622,"1980-2004, 3C"
2242,4,5,68,0.471369724,"1980-2004, 3C"
2243,4,6,68,0.502248706,"1980-2004, 3C"
2244,0,4,69.98,0.368215895,"1980-2004, 3C"
2245,0,5,69.98,0.43890468,"1980-2004, 3C"
2246,0,6,69.98,0.49393216,"1980-2004, 3C"
2247,2,4,69.98,0.409303463,"1980-2004, 3C"
2248,2,5,69.98,0.47198385,"1980-2004, 3C"
2249,2,6,69.98,0.514349823,"1980-2004, 3C"
2250,3,4,69.98,0.427413453,"1980-2004, 3C"
2251,3,5,69.98,0.484718309,"1980-2004, 3C"
2252,3,6,69.98,0.5233844,"1980-2004, 3C"
2253,4,4,69.98,0.441070858,"1980-2004, 3C"
2254,4,5,69.98,0.494036568,"1980-2004, 3C"
2255,4,6,69.98,0.529145656,"1980-2004, 3C"
2256,0,4,69.08,0.379949087,"1980-2004, 3C"
2257,0,5,69.08,0.453255675,"1980-2004, 3C"
2258,0,6,69.08,0.515156592,"1980-2004, 3C"
2259,2,4,69.08,0.422080656,"1980-2004, 3C"
2260,2,5,69.08,0.489226654,"1980-2004, 3C"
2261,2,6,69.08,0.538961012,"1980-2004, 3C"
2262,3,4,69.08,0.440874652,"1980-2004, 3C"
2263,3,5,69.08,0.503969842,"1980-2004, 3C"
2264,3,6,69.08,0.549035151,"1980-2004, 3C"
2265,4,4,69.08,0.454807707,"1980-2004, 3C"
2266,4,5,69.08,0.514264545,"1980-2004, 3C"
2267,4,6,69.08,0.554823587,"1980-2004, 3C"
2268,0,4,69.08,0.371804716,"1980-2004, 3C"
2269,0,5,69.08,0.442208957,"1980-2004, 3C"
2270,0,6,69.08,0.501608718,"1980-2004, 3C"
2271,2,4,69.08,0.413807942,"1980-2004, 3C"
2272,2,5,69.08,0.478300012,"1980-2004, 3C"
2273,2,6,69.08,0.524142825,"1980-2004, 3C"
2274,3,4,69.08,0.433167702,"1980-2004, 3C"
2275,3,5,69.08,0.492439341,"1980-2004, 3C"
2276,3,6,69.08,0.533067256,"1980-2004, 3C"
2277,4,4,69.08,0.444973173,"1980-2004, 3C"
2278,4,5,69.08,0.50206878,"1980-2004, 3C"
2279,4,6,69.08,0.538207532,"1980-2004, 3C"
2280,0,4,71.96,0.402313213,"1980-2004, 3C"
2281,0,5,71.96,0.481516449,"1980-2004, 3C"
2282,0,6,71.96,0.551408726,"1980-2004, 3C"
2283,2,4,71.96,0.444935127,"1980-2004, 3C"
2284,2,5,71.96,0.517913859,"1980-2004, 3C"
2285,2,6,71.96,0.577580011,"1980-2004, 3C"
2286,3,4,71.96,0.465916193,"1980-2004, 3C"
2287,3,5,71.96,0.536553016,"1980-2004, 3C"
2288,3,6,71.96,0.588541104,"1980-2004, 3C"
2289,4,4,71.96,0.48155421,"1980-2004, 3C"
2290,4,5,71.96,0.54999668,"1980-2004, 3C"
2291,4,6,71.96,0.596336818,"1980-2004, 3C"
2292,0,4,66.92,0.342472402,"1980-2004, 3C"
2293,0,5,66.92,0.400366836,"1980-2004, 3C"
2294,0,6,66.92,0.438995021,"1980-2004, 3C"
2295,2,4,66.92,0.375805595,"1980-2004, 3C"
2296,2,5,66.92,0.421570375,"1980-2004, 3C"
2297,2,6,66.92,0.455092211,"1980-2004, 3C"
2298,3,4,66.92,0.389942769,"1980-2004, 3C"
2299,3,5,66.92,0.431331035,"1980-2004, 3C"
2300,3,6,66.92,0.462296572,"1980-2004, 3C"
2301,4,4,66.92,0.398925037,"1980-2004, 3C"
2302,4,5,66.92,0.437947111,"1980-2004, 3C"
2303,4,6,66.92,0.467643075,"1980-2004, 3C"
2304,0,4,66.92,0.343473815,"1980-2004, 3C"
2305,0,5,66.92,0.399067659,"1980-2004, 3C"
2306,0,6,66.92,0.434233647,"1980-2004, 3C"
2307,2,4,66.92,0.375717607,"1980-2004, 3C"
2308,2,5,66.92,0.418459811,"1980-2004, 3C"
2309,2,6,66.92,0.45048851,"1980-2004, 3C"
2310,3,4,66.92,0.389736156,"1980-2004, 3C"
2311,3,5,66.92,0.42838261,"1980-2004, 3C"
2312,3,6,66.92,0.457540808,"1980-2004, 3C"
2313,4,4,66.92,0.398770797,"1980-2004, 3C"
2314,4,5,66.92,0.435498363,"1980-2004, 3C"
2315,4,6,66.92,0.462195292,"1980-2004, 3C"
2316,0,4,73.04,0.383985627,"1980-2004, 3C"
2317,0,5,73.04,0.461397889,"1980-2004, 3C"
2318,0,6,73.04,0.533725979,"1980-2004, 3C"
2319,2,4,73.04,0.42703879,"1980-2004, 3C"
2320,2,5,73.04,0.502363373,"1980-2004, 3C"
2321,2,6,73.04,0.563803067,"1980-2004, 3C"
2322,3,4,73.04,0.45097928,"1980-2004, 3C"
2323,3,5,73.04,0.520031786,"1980-2004, 3C"
2324,3,6,73.04,0.578274887,"1980-2004, 3C"
2325,4,4,73.04,0.466939392,"1980-2004, 3C"
2326,4,5,73.04,0.533216922,"1980-2004, 3C"
2327,4,6,73.04,0.58490662,"1980-2004, 3C"
2328,0,4,73.04,0.386310286,"1980-2004, 3C"
2329,0,5,73.04,0.466117334,"1980-2004, 3C"
2330,0,6,73.04,0.537858047,"1980-2004, 3C"
2331,2,4,73.04,0.427130418,"1980-2004, 3C"
2332,2,5,73.04,0.501066867,"1980-2004, 3C"
2333,2,6,73.04,0.563115428,"1980-2004, 3C"
2334,3,4,73.04,0.44431696,"1980-2004, 3C"
2335,3,5,73.04,0.515691753,"1980-2004, 3C"
2336,3,6,73.04,0.572669044,"1980-2004, 3C"
2337,4,4,73.04,0.456139192,"1980-2004, 3C"
2338,4,5,73.04,0.525288285,"1980-2004, 3C"
2339,4,6,73.04,0.579226641,"1980-2004, 3C"
2340,0,4,62.96,0.280672238,"1980-2004, 3C"
2341,0,5,62.96,0.318224021,"1980-2004, 3C"
2342,0,6,62.96,0.342234075,"1980-2004, 3C"
2343,2,4,62.96,0.298606548,"1980-2004, 3C"
2344,2,5,62.96,0.329503096,"1980-2004, 3C"
2345,2,6,62.96,0.349836973,"1980-2004, 3C"
2346,3,4,62.96,0.306443528,"1980-2004, 3C"
2347,3,5,62.96,0.334293235,"1980-2004, 3C"
2348,3,6,62.96,0.352950839,"1980-2004, 3C"
2349,4,4,62.96,0.312402864,"1980-2004, 3C"
2350,4,5,62.96,0.337278692,"1980-2004, 3C"
2351,4,6,62.96,0.355412439,"1980-2004, 3C"
2352,0,4,64.04,0.292264676,"1980-2004, 3C"
2353,0,5,64.04,0.337037103,"1980-2004, 3C"
2354,0,6,64.04,0.3712195,"1980-2004, 3C"
2355,2,4,64.04,0.31769803,"1980-2004, 3C"
2356,2,5,64.04,0.354705178,"1980-2004, 3C"
2357,2,6,64.04,0.381346586,"1980-2004, 3C"
2358,3,4,64.04,0.327334889,"1980-2004, 3C"
2359,3,5,64.04,0.361242167,"1980-2004, 3C"
2360,3,6,64.04,0.38449595,"1980-2004, 3C"
2361,4,4,64.04,0.335230898,"1980-2004, 3C"
2362,4,5,64.04,0.366757785,"1980-2004, 3C"
2363,4,6,64.04,0.387779802,"1980-2004, 3C"
2364,0,4,71.06,0.344503365,"1980-2004, 3C"
2365,0,5,71.06,0.412430602,"1980-2004, 3C"
2366,0,6,71.06,0.463725116,"1980-2004, 3C"
2367,2,4,71.06,0.381413069,"1980-2004, 3C"
2368,2,5,71.06,0.440935539,"1980-2004, 3C"
2369,2,6,71.06,0.485749783,"1980-2004, 3C"
2370,3,4,71.06,0.39721908,"1980-2004, 3C"
2371,3,5,71.06,0.451895685,"1980-2004, 3C"
2372,3,6,71.06,0.492714238,"1980-2004, 3C"
2373,4,4,71.06,0.410562835,"1980-2004, 3C"
2374,4,5,71.06,0.461423059,"1980-2004, 3C"
2375,4,6,71.06,0.497603771,"1980-2004, 3C"
2376,0,4,77,0.386450027,"1980-2004, 3C"
2377,0,5,77,0.468685033,"1980-2004, 3C"
2378,0,6,77,0.544689616,"1980-2004, 3C"
2379,2,4,77,0.428126334,"1980-2004, 3C"
2380,2,5,77,0.505839966,"1980-2004, 3C"
2381,2,6,77,0.576383862,"1980-2004, 3C"
2382,3,4,77,0.446133719,"1980-2004, 3C"
2383,3,5,77,0.521694272,"1980-2004, 3C"
2384,3,6,77,0.589406886,"1980-2004, 3C"
2385,4,4,77,0.461622111,"1980-2004, 3C"
2386,4,5,77,0.536889733,"1980-2004, 3C"
2387,4,6,77,0.601838986,"1980-2004, 3C"
2388,0,4,78.08,0.397977385,"1980-2004, 3C"
2389,0,5,78.08,0.486132624,"1980-2004, 3C"
2390,0,6,78.08,0.565864904,"1980-2004, 3C"
2391,2,4,78.08,0.443209825,"1980-2004, 3C"
2392,2,5,78.08,0.527109256,"1980-2004, 3C"
2393,2,6,78.08,0.602884378,"1980-2004, 3C"
2394,3,4,78.08,0.465923838,"1980-2004, 3C"
2395,3,5,78.08,0.544452444,"1980-2004, 3C"
2396,3,6,78.08,0.619800967,"1980-2004, 3C"
2397,4,4,78.08,0.481844488,"1980-2004, 3C"
2398,4,5,78.08,0.558481392,"1980-2004, 3C"
2399,4,6,78.08,0.631257743,"1980-2004, 3C"
2400,0,4,68,0.30328116,"1980-2004, 3C"
2401,0,5,68,0.3478837,"1980-2004, 3C"
2402,0,6,68,0.378802716,"1980-2004, 3C"
2403,2,4,68,0.326965611,"1980-2004, 3C"
2404,2,5,68,0.363436625,"1980-2004, 3C"
2405,2,6,68,0.387000157,"1980-2004, 3C"
2406,3,4,68,0.335469307,"1980-2004, 3C"
2407,3,5,68,0.36852607,"1980-2004, 3C"
2408,3,6,68,0.389513611,"1980-2004, 3C"
2409,4,4,68,0.342264118,"1980-2004, 3C"
2410,4,5,68,0.372510068,"1980-2004, 3C"
2411,4,6,68,0.391583943,"1980-2004, 3C"
2412,0,4,66.02,0.304077077,"1980-2004, 3C"
2413,0,5,66.02,0.353539132,"1980-2004, 3C"
2414,0,6,66.02,0.390677575,"1980-2004, 3C"
2415,2,4,66.02,0.332260439,"1980-2004, 3C"
2416,2,5,66.02,0.374433017,"1980-2004, 3C"
2417,2,6,66.02,0.403586383,"1980-2004, 3C"
2418,3,4,66.02,0.343197728,"1980-2004, 3C"
2419,3,5,66.02,0.381726709,"1980-2004, 3C"
2420,3,6,66.02,0.407745375,"1980-2004, 3C"
2421,4,4,66.02,0.351173748,"1980-2004, 3C"
2422,4,5,66.02,0.386901473,"1980-2004, 3C"
2423,4,6,66.02,0.410274152,"1980-2004, 3C"
2424,0,4,66.92,0.304424474,"1980-2004, 3C"
2425,0,5,66.92,0.355038622,"1980-2004, 3C"
2426,0,6,66.92,0.39142383,"1980-2004, 3C"
2427,2,4,66.92,0.33235583,"1980-2004, 3C"
2428,2,5,66.92,0.37440888,"1980-2004, 3C"
2429,2,6,66.92,0.404189868,"1980-2004, 3C"
2430,3,4,66.92,0.343194168,"1980-2004, 3C"
2431,3,5,66.92,0.381479606,"1980-2004, 3C"
2432,3,6,66.92,0.408090679,"1980-2004, 3C"
2433,4,4,66.92,0.351268906,"1980-2004, 3C"
2434,4,5,66.92,0.387520271,"1980-2004, 3C"
2435,4,6,66.92,0.410871038,"1980-2004, 3C"
2436,0,4,69.98,0.324215464,"1980-2004, 3C"
2437,0,5,69.98,0.381243229,"1980-2004, 3C"
2438,0,6,69.98,0.418128837,"1980-2004, 3C"
2439,2,4,69.98,0.355979338,"1980-2004, 3C"
2440,2,5,69.98,0.402587121,"1980-2004, 3C"
2441,2,6,69.98,0.431920991,"1980-2004, 3C"
2442,3,4,69.98,0.371137323,"1980-2004, 3C"
2443,3,5,69.98,0.411635036,"1980-2004, 3C"
2444,3,6,69.98,0.4382523,"1980-2004, 3C"
2445,4,4,69.98,0.384771022,"1980-2004, 3C"
2446,4,5,69.98,0.419349092,"1980-2004, 3C"
2447,4,6,69.98,0.443687945,"1980-2004, 3C"
2448,0,4,66.02,0.302554387,"1980-2004, 3C"
2449,0,5,66.02,0.341564852,"1980-2004, 3C"
2450,0,6,66.02,0.372251299,"1980-2004, 3C"
2451,2,4,66.02,0.324893854,"1980-2004, 3C"
2452,2,5,66.02,0.356474538,"1980-2004, 3C"
2453,2,6,66.02,0.379406869,"1980-2004, 3C"
2454,3,4,66.02,0.334170908,"1980-2004, 3C"
2455,3,5,66.02,0.36450151,"1980-2004, 3C"
2456,3,6,66.02,0.381052689,"1980-2004, 3C"
2457,4,4,66.02,0.342189541,"1980-2004, 3C"
2458,4,5,66.02,0.370350446,"1980-2004, 3C"
2459,4,6,66.02,0.38217041,"1980-2004, 3C"
2460,0,4,71.06,0.318560594,"1980-2004, 3C"
2461,0,5,71.06,0.380202452,"1980-2004, 3C"
2462,0,6,71.06,0.42552575,"1980-2004, 3C"
2463,2,4,71.06,0.348609261,"1980-2004, 3C"
2464,2,5,71.06,0.402222232,"1980-2004, 3C"
2465,2,6,71.06,0.440545058,"1980-2004, 3C"
2466,3,4,71.06,0.361262431,"1980-2004, 3C"
2467,3,5,71.06,0.410913421,"1980-2004, 3C"
2468,3,6,71.06,0.444999965,"1980-2004, 3C"
2469,4,4,71.06,0.372081204,"1980-2004, 3C"
2470,4,5,71.06,0.417568026,"1980-2004, 3C"
2471,4,6,71.06,0.448427011,"1980-2004, 3C"
2472,0,4,71.96,0.330645147,"1980-2004, 3C"
2473,0,5,71.96,0.40012845,"1980-2004, 3C"
2474,0,6,71.96,0.458650623,"1980-2004, 3C"
2475,2,4,71.96,0.364044684,"1980-2004, 3C"
2476,2,5,71.96,0.429439526,"1980-2004, 3C"
2477,2,6,71.96,0.479730246,"1980-2004, 3C"
2478,3,4,71.96,0.379075279,"1980-2004, 3C"
2479,3,5,71.96,0.441467572,"1980-2004, 3C"
2480,3,6,71.96,0.488653706,"1980-2004, 3C"
2481,4,4,71.96,0.38925435,"1980-2004, 3C"
2482,4,5,71.96,0.450563978,"1980-2004, 3C"
2483,4,6,71.96,0.495618518,"1980-2004, 3C"
2484,0,4,69.08,0.295567044,"1980-2004, 3C"
2485,0,5,69.08,0.33874739,"1980-2004, 3C"
2486,0,6,69.08,0.370469896,"1980-2004, 3C"
2487,2,4,69.08,0.32028402,"1980-2004, 3C"
2488,2,5,69.08,0.35521498,"1980-2004, 3C"
2489,2,6,69.08,0.381298385,"1980-2004, 3C"
2490,3,4,69.08,0.331131671,"1980-2004, 3C"
2491,3,5,69.08,0.362608232,"1980-2004, 3C"
2492,3,6,69.08,0.386064631,"1980-2004, 3C"
2493,4,4,69.08,0.340625198,"1980-2004, 3C"
2494,4,5,69.08,0.370177969,"1980-2004, 3C"
2495,4,6,69.08,0.390399511,"1980-2004, 3C"
2496,0,4,78.08,0.353297536,"1980-2004, 3C"
2497,0,5,78.08,0.431653809,"1980-2004, 3C"
2498,0,6,78.08,0.503106571,"1980-2004, 3C"
2499,2,4,78.08,0.391808363,"1980-2004, 3C"
2500,2,5,78.08,0.465183994,"1980-2004, 3C"
2501,2,6,78.08,0.5312926,"1980-2004, 3C"
2502,3,4,78.08,0.409065731,"1980-2004, 3C"
2503,3,5,78.08,0.480547027,"1980-2004, 3C"
2504,3,6,78.08,0.543180019,"1980-2004, 3C"
2505,4,4,78.08,0.425232286,"1980-2004, 3C"
2506,4,5,78.08,0.495825468,"1980-2004, 3C"
2507,4,6,78.08,0.552891688,"1980-2004, 3C"
2508,0,4,80.06,0.382823957,"1980-2004, 3C"
2509,0,5,80.06,0.470125941,"1980-2004, 3C"
2510,0,6,80.06,0.553273243,"1980-2004, 3C"
2511,2,4,80.06,0.429038981,"1980-2004, 3C"
2512,2,5,80.06,0.511808811,"1980-2004, 3C"
2513,2,6,80.06,0.593484737,"1980-2004, 3C"
2514,3,4,80.06,0.447962377,"1980-2004, 3C"
2515,3,5,80.06,0.532191947,"1980-2004, 3C"
2516,3,6,80.06,0.611287185,"1980-2004, 3C"
2517,4,4,80.06,0.464849185,"1980-2004, 3C"
2518,4,5,80.06,0.548964233,"1980-2004, 3C"
2519,4,6,80.06,0.625613655,"1980-2004, 3C"
2520,0,4,64.04,0.214410522,"1980-2004, 3C"
2521,0,5,64.04,0.232303771,"1980-2004, 3C"
2522,0,6,64.04,0.237481217,"1980-2004, 3C"
2523,2,4,64.04,0.222090914,"1980-2004, 3C"
2524,2,5,64.04,0.235735523,"1980-2004, 3C"
2525,2,6,64.04,0.237020467,"1980-2004, 3C"
2526,3,4,64.04,0.225780505,"1980-2004, 3C"
2527,3,5,64.04,0.236867103,"1980-2004, 3C"
2528,3,6,64.04,0.237056232,"1980-2004, 3C"
2529,4,4,64.04,0.228415566,"1980-2004, 3C"
2530,4,5,64.04,0.236122643,"1980-2004, 3C"
2531,4,6,64.04,0.236123334,"1980-2004, 3C"
2532,0,4,62.96,0.270387295,"1980-2004, 3C"
2533,0,5,62.96,0.305691689,"1980-2004, 3C"
2534,0,6,62.96,0.327688499,"1980-2004, 3C"
2535,2,4,62.96,0.285415045,"1980-2004, 3C"
2536,2,5,62.96,0.314991219,"1980-2004, 3C"
2537,2,6,62.96,0.332734786,"1980-2004, 3C"
2538,3,4,62.96,0.292341981,"1980-2004, 3C"
2539,3,5,62.96,0.319537878,"1980-2004, 3C"
2540,3,6,62.96,0.3342563,"1980-2004, 3C"
2541,4,4,62.96,0.300238258,"1980-2004, 3C"
2542,4,5,62.96,0.323572582,"1980-2004, 3C"
2543,4,6,62.96,0.335865466,"1980-2004, 3C"
2544,0,4,64.94,0.292427834,"1980-2004, 3C"
2545,0,5,64.94,0.33443531,"1980-2004, 3C"
2546,0,6,64.94,0.365937148,"1980-2004, 3C"
2547,2,4,64.94,0.317157852,"1980-2004, 3C"
2548,2,5,64.94,0.351441397,"1980-2004, 3C"
2549,2,6,64.94,0.37521767,"1980-2004, 3C"
2550,3,4,64.94,0.327256194,"1980-2004, 3C"
2551,3,5,64.94,0.358132752,"1980-2004, 3C"
2552,3,6,64.94,0.378534704,"1980-2004, 3C"
2553,4,4,64.94,0.33445487,"1980-2004, 3C"
2554,4,5,64.94,0.363183285,"1980-2004, 3C"
2555,4,6,64.94,0.38080454,"1980-2004, 3C"
2556,0,4,73.04,0.340767046,"1980-2004, 3C"
2557,0,5,73.04,0.407954872,"1980-2004, 3C"
2558,0,6,73.04,0.460654842,"1980-2004, 3C"
2559,2,4,73.04,0.377121517,"1980-2004, 3C"
2560,2,5,73.04,0.43888476,"1980-2004, 3C"
2561,2,6,73.04,0.482850779,"1980-2004, 3C"
2562,3,4,73.04,0.393232233,"1980-2004, 3C"
2563,3,5,73.04,0.450988423,"1980-2004, 3C"
2564,3,6,73.04,0.491481366,"1980-2004, 3C"
2565,4,4,73.04,0.407349012,"1980-2004, 3C"
2566,4,5,73.04,0.460758974,"1980-2004, 3C"
2567,4,6,73.04,0.49774792,"1980-2004, 3C"
2568,0,4,62.96,0.19753123,"1980-2004, 3C"
2569,0,5,62.96,0.209019202,"1980-2004, 3C"
2570,0,6,62.96,0.210576671,"1980-2004, 3C"
2571,2,4,62.96,0.2025898,"1980-2004, 3C"
2572,2,5,62.96,0.209242654,"1980-2004, 3C"
2573,2,6,62.96,0.209232701,"1980-2004, 3C"
2574,3,4,62.96,0.205420523,"1980-2004, 3C"
2575,3,5,62.96,0.209269034,"1980-2004, 3C"
2576,3,6,62.96,0.209261962,"1980-2004, 3C"
2577,4,4,62.96,0.206996309,"1980-2004, 3C"
2578,4,5,62.96,0.208347895,"1980-2004, 3C"
2579,4,6,62.96,0.208341755,"1980-2004, 3C"
2580,0,4,64.04,0.226541534,"1980-2004, 3C"
2581,0,5,64.04,0.255811853,"1980-2004, 3C"
2582,0,6,64.04,0.274224593,"1980-2004, 3C"
2583,2,4,64.04,0.240472403,"1980-2004, 3C"
2584,2,5,64.04,0.263615492,"1980-2004, 3C"
2585,2,6,64.04,0.280469938,"1980-2004, 3C"
2586,3,4,64.04,0.244709344,"1980-2004, 3C"
2587,3,5,64.04,0.266316626,"1980-2004, 3C"
2588,3,6,64.04,0.282305133,"1980-2004, 3C"
2589,4,4,64.04,0.249096154,"1980-2004, 3C"
2590,4,5,64.04,0.26830841,"1980-2004, 3C"
2591,4,6,64.04,0.283687671,"1980-2004, 3C"
2592,0,4,62.06,0.114581353,"1980-2004, 3C"
2593,0,5,62.06,0.114574182,"1980-2004, 3C"
2594,0,6,62.06,0.114569443,"1980-2004, 3C"
2595,2,4,62.06,0.113406655,"1980-2004, 3C"
2596,2,5,62.06,0.113401943,"1980-2004, 3C"
2597,2,6,62.06,0.113397792,"1980-2004, 3C"
2598,3,4,62.06,0.1127246,"1980-2004, 3C"
2599,3,5,62.06,0.112719943,"1980-2004, 3C"
2600,3,6,62.06,0.112716907,"1980-2004, 3C"
2601,4,4,62.06,0.112672835,"1980-2004, 3C"
2602,4,5,62.06,0.112669157,"1980-2004, 3C"
2603,4,6,62.06,0.112667042,"1980-2004, 3C"
2604,0,4,69.08,0.30394734,"1980-2004, 3C"
2605,0,5,69.08,0.361280483,"1980-2004, 3C"
2606,0,6,69.08,0.404585309,"1980-2004, 3C"
2607,2,4,69.08,0.330198512,"1980-2004, 3C"
2608,2,5,69.08,0.38034863,"1980-2004, 3C"
2609,2,6,69.08,0.416836213,"1980-2004, 3C"
2610,3,4,69.08,0.341544041,"1980-2004, 3C"
2611,3,5,69.08,0.388478906,"1980-2004, 3C"
2612,3,6,69.08,0.422082786,"1980-2004, 3C"
2613,4,4,69.08,0.351170818,"1980-2004, 3C"
2614,4,5,69.08,0.394803754,"1980-2004, 3C"
2615,4,6,69.08,0.425380901,"1980-2004, 3C"
2616,0,4,66.92,0.292183266,"1980-2004, 3C"
2617,0,5,66.92,0.342110323,"1980-2004, 3C"
2618,0,6,66.92,0.379747409,"1980-2004, 3C"
2619,2,4,66.92,0.314124928,"1980-2004, 3C"
2620,2,5,66.92,0.35904539,"1980-2004, 3C"
2621,2,6,66.92,0.390534504,"1980-2004, 3C"
