,precool_deg,reset_deg,day,max_oat,shed_W_ft2,"Vintage, Climate"
113,0,5,8/7/06,69.08,0.088894744,"1980-2004, 3C"
114,0,5,8/8/06,77,0.184178831,"1980-2004, 3C"
115,0,5,8/9/06,84.02,0.33338831,"1980-2004, 3C"
116,0,5,8/10/06,75.02,0.271278419,"1980-2004, 3C"
117,0,5,8/11/06,75.02,0.281238094,"1980-2004, 3C"
118,0,5,8/14/06,64.94,0.076821237,"1980-2004, 3C"
119,0,5,8/15/06,64.94,0.059074835,"1980-2004, 3C"
120,0,5,8/16/06,66.92,0.060348255,"1980-2004, 3C"
121,0,5,8/17/06,69.08,0.11583867,"1980-2004, 3C"
122,0,5,8/18/06,73.94,0.207504569,"1980-2004, 3C"
123,0,5,8/21/06,68,0.086015033,"1980-2004, 3C"
124,0,5,8/22/06,69.08,0.100617921,"1980-2004, 3C"
125,0,5,8/23/06,71.96,0.120055765,"1980-2004, 3C"
126,0,5,8/24/06,71.06,0.164101615,"1980-2004, 3C"
127,0,5,8/25/06,66.92,0.100126295,"1980-2004, 3C"
128,0,5,8/28/06,69.98,0.10397219,"1980-2004, 3C"
129,0,5,8/29/06,64.94,0.047780254,"1980-2004, 3C"
130,0,5,8/30/06,78.98,0.132792093,"1980-2004, 3C"
131,0,5,8/31/06,82.04,0.254287768,"1980-2004, 3C"
132,0,6,6/1/06,82.04,0.118770987,"1980-2004, 3C"
133,0,6,6/2/06,89.06,0.385576374,"1980-2004, 3C"
134,0,6,6/5/06,84.92,0.168752656,"1980-2004, 3C"
135,0,6,6/6/06,78.98,0.166325883,"1980-2004, 3C"
136,0,6,6/7/06,64.94,0.094630382,"1980-2004, 3C"
137,0,6,6/8/06,71.06,0.110410075,"1980-2004, 3C"
138,0,6,6/9/06,69.08,0.093284509,"1980-2004, 3C"
139,0,6,6/12/06,66.92,0.040880032,"1980-2004, 3C"
140,0,6,6/13/06,62.96,0.046968654,"1980-2004, 3C"
141,0,6,6/14/06,64.94,0.056462687,"1980-2004, 3C"
142,0,6,6/15/06,62.06,0.046966355,"1980-2004, 3C"
143,0,6,6/16/06,57.02,0.039352706,"1980-2004, 3C"
144,0,6,6/19/06,73.04,0.045245762,"1980-2004, 3C"
145,0,6,6/20/06,60.98,0.041606758,"1980-2004, 3C"
146,0,6,6/21/06,60.98,0.043063761,"1980-2004, 3C"
147,0,6,6/22/06,69.98,0.075252585,"1980-2004, 3C"
148,0,6,6/23/06,71.06,0.068692859,"1980-2004, 3C"
149,0,6,6/26/06,60.08,0.029665263,"1980-2004, 3C"
150,0,6,6/27/06,68,0.079514489,"1980-2004, 3C"
151,0,6,6/28/06,75.02,0.11422287,"1980-2004, 3C"
152,0,6,6/29/06,84.02,0.304469727,"1980-2004, 3C"
153,0,6,6/30/06,91.04,0.52237142,"1980-2004, 3C"
154,0,6,7/3/06,62.06,0.045520597,"1980-2004, 3C"
155,0,6,7/4/06,68,0.076118298,"1980-2004, 3C"
156,0,6,7/5/06,62.96,0.080379185,"1980-2004, 3C"
157,0,6,7/6/06,69.08,0.114151913,"1980-2004, 3C"
158,0,6,7/7/06,66.02,0.082757539,"1980-2004, 3C"
159,0,6,7/10/06,69.08,0.080221388,"1980-2004, 3C"
160,0,6,7/11/06,68,0.083685578,"1980-2004, 3C"
161,0,6,7/12/06,80.06,0.209057103,"1980-2004, 3C"
162,0,6,7/13/06,69.98,0.14748538,"1980-2004, 3C"
163,0,6,7/14/06,73.04,0.230314616,"1980-2004, 3C"
164,0,6,7/17/06,68,0.084035201,"1980-2004, 3C"
165,0,6,7/18/06,62.06,0.054933261,"1980-2004, 3C"
166,0,6,7/19/06,64.04,0.072547459,"1980-2004, 3C"
167,0,6,7/20/06,66.02,0.083537487,"1980-2004, 3C"
168,0,6,7/21/06,64.04,0.093920593,"1980-2004, 3C"
169,0,6,7/24/06,69.98,0.084392028,"1980-2004, 3C"
170,0,6,7/25/06,73.04,0.136725338,"1980-2004, 3C"
171,0,6,7/26/06,73.04,0.140780389,"1980-2004, 3C"
172,0,6,7/27/06,71.96,0.144277036,"1980-2004, 3C"
173,0,6,7/28/06,64.04,0.09597669,"1980-2004, 3C"
174,0,6,7/31/06,68,0.055526537,"1980-2004, 3C"
175,0,6,8/1/06,68,0.088402745,"1980-2004, 3C"
176,0,6,8/2/06,84.92,0.360755593,"1980-2004, 3C"
177,0,6,8/3/06,80.96,0.378813401,"1980-2004, 3C"
178,0,6,8/4/06,73.94,0.227180827,"1980-2004, 3C"
179,0,6,8/7/06,69.08,0.088891185,"1980-2004, 3C"
180,0,6,8/8/06,77,0.184177003,"1980-2004, 3C"
181,0,6,8/9/06,84.02,0.333387417,"1980-2004, 3C"
182,0,6,8/10/06,75.02,0.271278058,"1980-2004, 3C"
183,0,6,8/11/06,75.02,0.288728789,"1980-2004, 3C"
184,0,6,8/14/06,64.94,0.076820664,"1980-2004, 3C"
185,0,6,8/15/06,64.94,0.059075019,"1980-2004, 3C"
186,0,6,8/16/06,66.92,0.060348481,"1980-2004, 3C"
187,0,6,8/17/06,69.08,0.11583897,"1980-2004, 3C"
188,0,6,8/18/06,73.94,0.20750478,"1980-2004, 3C"
189,0,6,8/21/06,68,0.086015062,"1980-2004, 3C"
190,0,6,8/22/06,69.08,0.100617937,"1980-2004, 3C"
191,0,6,8/23/06,71.96,0.120055775,"1980-2004, 3C"
192,0,6,8/24/06,71.06,0.16410162,"1980-2004, 3C"
193,0,6,8/25/06,66.92,0.100126296,"1980-2004, 3C"
194,0,6,8/28/06,69.98,0.10397219,"1980-2004, 3C"
195,0,6,8/29/06,64.94,0.047780253,"1980-2004, 3C"
196,0,6,8/30/06,78.98,0.132792093,"1980-2004, 3C"
197,0,6,8/31/06,82.04,0.254287768,"1980-2004, 3C"
198,2,4,6/1/06,82.04,0.12330105,"1980-2004, 3C"
199,2,4,6/2/06,89.06,0.370121636,"1980-2004, 3C"
200,2,4,6/5/06,84.92,0.173118072,"1980-2004, 3C"
201,2,4,6/6/06,78.98,0.172771564,"1980-2004, 3C"
202,2,4,6/7/06,64.94,0.099521091,"1980-2004, 3C"
203,2,4,6/8/06,71.06,0.115405149,"1980-2004, 3C"
204,2,4,6/9/06,69.08,0.09717639,"1980-2004, 3C"
205,2,4,6/12/06,66.92,0.040360833,"1980-2004, 3C"
206,2,4,6/13/06,62.96,0.046209324,"1980-2004, 3C"
207,2,4,6/14/06,64.94,0.056163725,"1980-2004, 3C"
208,2,4,6/15/06,62.06,0.044093709,"1980-2004, 3C"
209,2,4,6/16/06,57.02,0.029889872,"1980-2004, 3C"
210,2,4,6/19/06,73.04,0.045308336,"1980-2004, 3C"
211,2,4,6/20/06,60.98,0.039215415,"1980-2004, 3C"
212,2,4,6/21/06,60.98,0.039564427,"1980-2004, 3C"
213,2,4,6/22/06,69.98,0.076530112,"1980-2004, 3C"
214,2,4,6/23/06,71.06,0.072146577,"1980-2004, 3C"
215,2,4,6/26/06,60.08,0.025527629,"1980-2004, 3C"
216,2,4,6/27/06,68,0.080786415,"1980-2004, 3C"
217,2,4,6/28/06,75.02,0.117839141,"1980-2004, 3C"
218,2,4,6/29/06,84.02,0.310434044,"1980-2004, 3C"
219,2,4,6/30/06,91.04,0.507225698,"1980-2004, 3C"
220,2,4,7/3/06,62.06,0.043886925,"1980-2004, 3C"
221,2,4,7/4/06,68,0.079143528,"1980-2004, 3C"
222,2,4,7/5/06,62.96,0.08146693,"1980-2004, 3C"
223,2,4,7/6/06,69.08,0.118468349,"1980-2004, 3C"
224,2,4,7/7/06,66.02,0.086902846,"1980-2004, 3C"
225,2,4,7/10/06,69.08,0.082285623,"1980-2004, 3C"
226,2,4,7/11/06,68,0.087997367,"1980-2004, 3C"
227,2,4,7/12/06,80.06,0.214400304,"1980-2004, 3C"
228,2,4,7/13/06,69.98,0.153341591,"1980-2004, 3C"
229,2,4,7/14/06,73.04,0.229998038,"1980-2004, 3C"
230,2,4,7/17/06,68,0.086541056,"1980-2004, 3C"
231,2,4,7/18/06,62.06,0.053663804,"1980-2004, 3C"
232,2,4,7/19/06,64.04,0.073272345,"1980-2004, 3C"
233,2,4,7/20/06,66.02,0.085267796,"1980-2004, 3C"
234,2,4,7/21/06,64.04,0.095274532,"1980-2004, 3C"
235,2,4,7/24/06,69.98,0.086540862,"1980-2004, 3C"
236,2,4,7/25/06,73.04,0.14097208,"1980-2004, 3C"
237,2,4,7/26/06,73.04,0.14645557,"1980-2004, 3C"
238,2,4,7/27/06,71.96,0.150605119,"1980-2004, 3C"
239,2,4,7/28/06,64.04,0.09785532,"1980-2004, 3C"
240,2,4,7/31/06,68,0.058353358,"1980-2004, 3C"
241,2,4,8/1/06,68,0.093172593,"1980-2004, 3C"
242,2,4,8/2/06,84.92,0.364969658,"1980-2004, 3C"
243,2,4,8/3/06,80.96,0.372873493,"1980-2004, 3C"
244,2,4,8/4/06,73.94,0.232774375,"1980-2004, 3C"
245,2,4,8/7/06,69.08,0.093254755,"1980-2004, 3C"
246,2,4,8/8/06,77,0.189593604,"1980-2004, 3C"
247,2,4,8/9/06,84.02,0.338192864,"1980-2004, 3C"
248,2,4,8/10/06,75.02,0.275626294,"1980-2004, 3C"
249,2,4,8/11/06,75.02,0.28063551,"1980-2004, 3C"
250,2,4,8/14/06,64.94,0.077248007,"1980-2004, 3C"
251,2,4,8/15/06,64.94,0.060324799,"1980-2004, 3C"
252,2,4,8/16/06,66.92,0.06210899,"1980-2004, 3C"
253,2,4,8/17/06,69.08,0.118751336,"1980-2004, 3C"
254,2,4,8/18/06,73.94,0.212923061,"1980-2004, 3C"
255,2,4,8/21/06,68,0.088647272,"1980-2004, 3C"
256,2,4,8/22/06,69.08,0.104191344,"1980-2004, 3C"
257,2,4,8/23/06,71.96,0.12546068,"1980-2004, 3C"
258,2,4,8/24/06,71.06,0.170417756,"1980-2004, 3C"
259,2,4,8/25/06,66.92,0.104108894,"1980-2004, 3C"
260,2,4,8/28/06,69.98,0.105504525,"1980-2004, 3C"
261,2,4,8/29/06,64.94,0.039148458,"1980-2004, 3C"
262,2,4,8/30/06,78.98,0.136629598,"1980-2004, 3C"
263,2,4,8/31/06,82.04,0.260437565,"1980-2004, 3C"
264,2,5,6/1/06,82.04,0.123301002,"1980-2004, 3C"
265,2,5,6/2/06,89.06,0.383916428,"1980-2004, 3C"
266,2,5,6/5/06,84.92,0.173937739,"1980-2004, 3C"
267,2,5,6/6/06,78.98,0.172761933,"1980-2004, 3C"
268,2,5,6/7/06,64.94,0.099531376,"1980-2004, 3C"
269,2,5,6/8/06,71.06,0.115410983,"1980-2004, 3C"
270,2,5,6/9/06,69.08,0.097178712,"1980-2004, 3C"
271,2,5,6/12/06,66.92,0.040360704,"1980-2004, 3C"
272,2,5,6/13/06,62.96,0.046209101,"1980-2004, 3C"
273,2,5,6/14/06,64.94,0.056163686,"1980-2004, 3C"
274,2,5,6/15/06,62.06,0.044093639,"1980-2004, 3C"
275,2,5,6/16/06,57.02,0.029889756,"1980-2004, 3C"
276,2,5,6/19/06,73.04,0.045308334,"1980-2004, 3C"
277,2,5,6/20/06,60.98,0.039215412,"1980-2004, 3C"
278,2,5,6/21/06,60.98,0.039564421,"1980-2004, 3C"
279,2,5,6/22/06,69.98,0.076530113,"1980-2004, 3C"
280,2,5,6/23/06,71.06,0.072146583,"1980-2004, 3C"
281,2,5,6/26/06,60.08,0.025527599,"1980-2004, 3C"
282,2,5,6/27/06,68,0.080786414,"1980-2004, 3C"
283,2,5,6/28/06,75.02,0.118176177,"1980-2004, 3C"
284,2,5,6/29/06,84.02,0.310433568,"1980-2004, 3C"
285,2,5,6/30/06,91.04,0.521001198,"1980-2004, 3C"
286,2,5,7/3/06,62.06,0.043915904,"1980-2004, 3C"
287,2,5,7/4/06,68,0.079136821,"1980-2004, 3C"
288,2,5,7/5/06,62.96,0.081466125,"1980-2004, 3C"
289,2,5,7/6/06,69.08,0.11846636,"1980-2004, 3C"
290,2,5,7/7/06,66.02,0.08690213,"1980-2004, 3C"
291,2,5,7/10/06,69.08,0.082312585,"1980-2004, 3C"
292,2,5,7/11/06,68,0.087997291,"1980-2004, 3C"
293,2,5,7/12/06,80.06,0.215324335,"1980-2004, 3C"
294,2,5,7/13/06,69.98,0.153346391,"1980-2004, 3C"
295,2,5,7/14/06,73.04,0.236653597,"1980-2004, 3C"
